yomidra,2261
btidus,2042
demon king masterion,887
b/brihaku,2453
r odin,2179
rbaalbek,782
dark dragon swordsman,1899
rd cao cao,1739
lbthor,2395
naga,1099
dd frieza - first form,1379
mitsuki,1511
d/bsatan,647
lpulseneedle,1594
gsacred dragon king saiga another,1969
saori,2124
rrmochizuki chiyome,1191
kanetsugu,1525
g/bpuzzdroid,831
lr ars nova,1756
g courage,2298
l/l uryu ishida,2683
b/rbeast rider,1302
l/l linka,2735
dzarbon,1381
r betelgeuse,283
l/lneo exdeath,2056
d/gwar princess asmodeus another,2249
gg liu bei,2903
r phoenix,1210
rlrenji abarai,2699
r/g leilan,1262
g/gmy melody,2088
l/d thouzer,1873
harley quinn,2136
d caol-ila,445
ll krista lenz,2370
kushinadahime,2280
avritra,2980
dd zarbon,1381
r denebola,2553
r/lzeus vulcan,1252
dkuromi,1159
myojin yahiko,3023
a hel,2402
g/gmari&eva provisional unit-05,700
rg pure,2294
gdren hakuryuu,2856
ggartemis,572
ll cupid,1104
d/l hel,2893
l/g bastet,2952
r/rshun,1433
r dino rider,1301
dr juggler,2803
karin,2074
shishio makoto,3039
lgc crab,1322
lbcat khezu,1610
d batman+batwing,2134
rrthuban,2185
yomi,2325
b/rmythril,1713
g nazca,784
ddcerberus,1214
l/leschamali,2949
r flame golem,1272
d/g goetia,1758
ldking,1030
underlord arch hades,396
ddurga,2083
hel,2893
rlhimiko,2543
water courier ruka,418
r tosawandra,2429
g ren hakuryuu,2856
d/d hyou,2844
l/dlucifer,2014
l/l zeus,2928
dd evil dragon helheim,412
lb yuna,2766
l/l pterra,483
l/lshining dragon swordsman,1507
rb ame no uzume,2278
g/lタマゾーｘ覚醒オーディン,3095
b/bkittyn & mimmyna,1147
ljuza,2449
l/d balancile another,2245
dlu bu,2905
d basilisk,1111
db valkyrie claire,2318
r diagoldos,1879
破軍・ドラゴン・ショウグン,3085
ll ra,999
gdmeimei,1266
rrfire dragon swordsman,1503
bl sumire,2971
dd spinon,484
rr berserker z,1121
alraune,1102
g folen lazule,1287
lkikyo,2842
r youpi,1036
deco dumpty,668
l/d mitsuhashi & ito,2860
r/g markab,2190
g/g wee jas,1705
raging kagato,1983
dgscarecrow,2138
rlifive,2092
rdranger,1904
rsanada yukimura,3102
dvritra,2980
b/lhyoga,2123
d aries,2651
gkaguya-hime,2808
l/g ivory dragon,336
g zhuge liang,1373
b sarasvati,3069
rr ares,568
d zaerog∞,1847
l fat chocobo,2084
r/gstrawberry dragon,1076
d hades,1748
yukari,2119
g wee jas,1705
ddark gemini,2646
gpuzzdroid,831
r vermilionyt,737
d heavy metal dragon,1215
d eschamali,2592
b antikythera,1458
ishida mitsunari,3106
b berry dragon,1078
beach urd,2289
b/bbaggi cat,859
r/dmajin buu,1582
r/g drahklist,2939
g kano,1513
d dark gemini,2646
l/l sun wukong,2660
l/g athena another,2568
b/bzhou yu,2103
d/l madoromi dragon,1277
azeus mercury,1532
bg sun quan,1741
ddlaila,2409
gsylph,921
ishtar,1363
bb neptune,1534
l/r amaterasu,1557
bdhera-is,597
d/b basilisk,339
ddakechi mitsuhide,3109
l byakuya kuchiki,2703
l/rvaan,2777
b/b hermes,570
ll rhenoplos cat,865
r/r sanada yukimura,3101
b myr,3112
gg leeza,1619
rmajin buu,1582
lmistrain,1354
llvenus,394
dhades,1748
bbowmore,442
g threedia,1472
d/d okuninushi,1300
pulseneedle,1594
dggrape dragon,1084
cell - final form,1571
dl fagan,1343
rd tendo jigoku,2481
gd ceres,393
r liu bei,2514
amitaka & kanon & cecil,841
g draggie,1190
d black nyadra,1961
fire courier mitsuki,415
r lil' red dragon,1090
holy ceres,392
lunicorn,1213
awoken hera-is,597
l/b fenrir viz,2900
g/dmeimei,1266
dlbatman+s. gloves,1221
dyomi dragon,2261
r/gpure,2294
dgremory,2999
arcline,1656
gl bastet,888
kikyo,2842
ryushin kunou,2608
b/lninja hattori,2427
r shinjo kagato,2240
fudo,2451
viz asgard,1274
b umisachi&yamasachi,2279
b/g viper orochi,2322
bbeschamali,3113
gl susano,1556
llneo exdeath,2056
bchaos blizzard dragon,661
r shiva,1954
super saiyan - trunks,1401
blue shining divinegon,335
fenrir,2641
l/b alcyone,2559
love deity venus,129
光翼の絆・ソルジャーズ,992
d/rraditz,1798
b shardra,758
gd gabranth,2789
bstarling,1602
maleficent dragon lord zaerog,1215
llfuu,1514
rd sonia,1645
llganesha,3071
r guan yu,1244
l/g byakuya kuchiki,2703
zeromus,2055
ggparvati,1956
ufo ver.2,771
dl basilisk,341
l/lcloud,2764
lbamaterasu ohkami,2533
g/d griffin rider,2098
bsharon,1617
d/rjuggler,2803
r/lfire hammer kiriko another,1973
bbbulma,1804
d zeromus,2055
gspica,3058
drvritra,2980
r/rphoenix,1210
bantikythera,1458
lbizanami,2664
pure,2294
b/d sea serpent,329
b/rclaymore,1882
moondragon lunar d'spinas,484
l/dlex luthor,2831
rhera-ur-senpai,2018
l/lsuper zeus,2217
br mythril,1713
ahermes,2748
rdshiva,1113
r android 17,1566
d izanami,2180
d/binasa kirio & kuin,2467
b/gstarling,1602
d apple drawn,2085
bartholomew,974
scarlet,2206
gdishida mitsunari,3106
livory dragon,1110
dbasilisk,1111
l/gindra,2979
rgyasutora sado,2685
orichalcum,740
bneptune,1534
orihime inoue,2681
horai,774
g dryad,1102
shotel,1881
r/l archangel uriel,621
b/landroid 18,1568
r trance kuja,2786
d ishijima domon,2852
blsumire,2971
gbartz,2771
dgshantotto,2775
hades,1748
b/dmizuha,2935
rr yamcha,1407
タマゾーｘ覚醒幻神・オーディン,3162
d dark golem,2128
gthumbelina,1417
dvampire,894
ldsonia gran,1760
g mystic stone knight,2741
g/d zhuge liang,1373
aares,2747
gb courage,2298
mermaid,1100
rlyoupi,1036
dd sheen,2674
awoken zeus vulcan,1252
b aquaman,1680
rdbaldin,2713
dbsatan,647
rg dino rider,1301
d/b okuninushi,2282
toytops,759
龍喚士・ana,3087
b baggi cat,859
r/d minerva,389
dtyphon,2745
d vampire,894
scarecrow+fear gas,2138
g/gkirisawa fuko,2471
l/glum,2463
pisces,2643
lg thor,1347
levi,2360
d shadow lord,2788
gzhao yun,1711
d goetia,1758
a hephaestus,2722
umisachi & yamasachi,2279
earth golem,1274
b chrono turtle,489
b/g sun quan,1741
g/ggrimrock,1125
valkyrie rose,1727
gfudo,2451
yoroku,1525
kefka,2059
ddbasilisk,1111
r berserker z,1121
l gadius,2950
awoken hera-sowilo,1250
d/d hera,985
d/r satan,1646
g/gparvati,1956
brave don-chan,282
d/rsatan,1646
g/b raguel,2941
b/l neptune,390
g/btoytops,759
l/lregios cat,1604
d kouhei jinnai,2622
lkoganei kaoru,2850
rr dd-drake,843
lrwol,2050
under construction,704
r chester,1707
r shingen,540
xq,1745
rlnapoleon,2916
r/dcao cao,1739
r hera,1781
bgsea serpent,327
r/l vermilionyt,737
r catwoman,927
b noah dragon,2717
d sesshomaru,2840
shaitan,919
r drahklist,2939
g/l artemis,891
ggbullfango cat,863
r/lares,2235
lakshmi,1955
db agni,2896
d/rnephthys,2388
g/dlinthia,1843
bd amon,633
d/lakechi mitsuhide,3110
g bartz,2771
wind archdemon astaroth,635
ld thouzer,1873
d/d jaggi cat,855
r/rlaila,1615
bb mystic ice knight,823
r/gvidel,1800
g/l higurashi kagome,2461
rd goku,1937
gbcaptain kidd,976
the norn urd,2663
lprincess punt,821
rg cao cao,1738
r/rarchangel uriel,2498
d/dlu bu,1240
gl ceres,392
dr kali,2078
l/lcrystal ruler hikari - tenchi,2571
l/r vaan,2777
b/l metatron,3111
trihayate,2937
l krillin,1405
rrfreyr,652
dggoetia,1758
dd dark dragon swordsman,1899
r/lfreyr,1344
d machine hera,2526
rbel dorado,772
b/beschamali,3113
ouka,2932
champion mr. satan,1584
l rei&eva unit-00,2327
anoah,1461
awoken machine zeus,2528
chinwandra,2433
bdanother justice,2989
bgars paulina,1752
a machine zeus,2528
mari&eva unit-08,700
b/gkarin,1264
l aladdin,2473
rr mystic flame knight,2739
dl anubis,1001
l yuna,2766
r/bharley quinn,2136
hera,985
dr raditz,1798
bl aquaman,1680
b neptune,1534
r minerva,1533
r/rmochizuki chiyome,1191
ace bastet,2929
megane,2810
b ruka,1512
artemis,2749
a aegir,2383
water twin star leviathan,1095
g/b jormungandr,2639
g/g dragonette,1096
d gryps rider,1305
ld firem,1915
saiyan - nappa,1796
dr vivi,2040
r/r hera-ur,1536
satsuki,2150
carbuncle & chocobo,735
dd mystic dark knight,2743
db haku,2076
g/rosamu furukawa,2606
a hermes,2748
bbsun quan,1234
rchester,1707
b/lberserk,1208
ggleeza,1619
a persephone,2751
krista lenz,2370
sun wukong,2660
b/rurd,2289
d/rpandora,2662
r/lgoku,1558
waiphon,3090
seiya,1725
llsakuya,1218
b/l ruka,2955
dbdarkseid,1700
mzeus,2528
charité,2296
gdohko,1723
l/l ra,999
archangel gabriel,2499
awoken da qiao & xiao qiao,2904
gd cameo,2670
toyceratops,295
gdryad,1102
g/d ren hakuryuu,2856
ddloki,656
phantom demon king asmo-deus another,1971
l/byuna,2766
d/dsephiroth,2765
l/bivory dragon,335
tsukuyomi dragon,2261
dlil' black dragon,1094
zhuge liang,1375
r gigas,2019
r exiled apollo,1059
llum,2463
rr hephaestus,2722
l/ddragon rider,1304
d coc p.e.k.k.a,731
naraku,2483
valkyrie reine,1729
lkrillin,1405
r/bshiva,1112
d/dsuccubus,1106
dddark dragon swordsman,1899
b ninja hattori,2427
lgathena another,2568
lbogre cat,2342
llinka,2735
lb heimdallr,2400
princess valkitty heart,2090
d/d kurone,1515
l/bsandalphon,2892
bbtoshiro hitsugaya,2691
d cerberus,1214
aathena,649
bvolsung,1841
l zeus & hera,1923
shuten-doji,2805
ada qiao & xiao qiao,2904
awoken lakshmi,1955
r/d belial,631
r/r minerva,1533
dl sesshomaru,2840
b/lsea serpent,328
g/g tenshinhan,1409
g/lsacred dragon king saiga another,1969
gr rex cat,2343
ddyomi,990
g toytops,759
more cu chulainn,514
l hattori hanzo,2538
r/r shinjo kagato,2240
r/r belial,2503
bnoah dragon,2717
bd toa,2876
tidus,2042
archdemon beelzebub,645
r/r asuka&eva unit-02,1200
gbenju,2938
ddlevi,2360
zeus vulcan,1252
bawilda,975
cleopatra,1362
l shedar,2188
byo minuzaki,1279
l uryu ishida,2683
gawoken odin cat,881
rgenthru,1026
brei,3075
bkozukura,1880
hkali,2407
r/d shuten-doji,2805
r/r horus,994
b/bdragoon,2799
g ceres,1535
rlsilk,2666
r sonia another,2570
gartemis,2749
b/bhermes,570
g/bmalboro,736
ldsatsuki,2951
gcapricorn,2649
dl kali,2407
gin & vodka,2868
bshardra,758
l amaterasu ohkami,2533
g/lavalon drake,2752
rb phoenix rider,2094
r/b nim,1650
d/g sagara takeshi,2866
d/r narga cat,2340
lgbyakuya kuchiki,2703
r/d hera-ur,599
g/g folen lazule,1287
b ice golem,1273
ab matilda,957
d/b dorva,2879
g katsumin,1763
llkoganei kaoru,2850
divinegon,119
神速・キルア＝ゾルディック,2227
lagavulin,443
b hakumen no mono,2485
r/rberserker z,1121
ardbeg,441
djudar,2479
a lakshmi,1955
folklore,1458
超サイヤ人・破壊王子ベジータ,1560
r/r colossus titan,2376
b/r mythril,1713
l/rarchangel raphael,2501
bd wadatsumi,1307
rpure,2294
l/lthe flash,1684
b cancer,2648
llshedar,2188
rb shiva,1112
gstar justice,2987
gdkouichi haruyama,2618
dlyomi dragon,2261
d grisar,1849
draoh,1857
l/g princess soprano,2733
banother justice,2989
llregios cat,1604
ares,2747
r leilan,2073
lsuper zeus,2217
d/r ruchbah,2530
rg denebola,2553
maple,2729
rl goku,1558
b/barchangel gabriel,2499
l hideyoshi,543
rexiled apollo,1059
b/gsun quan,1741
grape dragon,1084
blue dragon,25
dbeelzebub,1371
frieza's henchmen - zarbon,1381
gprincess valkyrie,1730
g rathian cat,1197
d/ddill sirius,1623
db pierdra,761
kushinada,804
adkz,2741
drishijima domon,2852
gdzhuge liang,1373
g/dspica,3057
ny horus,2537
rshiva,1954
r belial,2503
xiao qiao,1745
b/bwater dragon swordsman,1505
ll amaterasu,988
glguan yu,1242
g/r lil' green dragon,1092
unicorn rider,2100
l/balcyone,2559
dhideto bandou,2614
chika & war deity minerva,1281
d/d beelzebub,1371
tinnin & angel,1293
r zeus vulcan,1252
l/bthor,2395
d joker,925
pouf,1034
hrungnir,820
rl ishikawa goemon,2006
rbbartholomew,974
l/r unicorn rider,2100
l/gshangri-la,775
android 16,1564
lindra,2979
ll sakuya,1218
d/l basilisk,341
rgliberty geist,3015
g/g thief,460
gshibawandra,2431
rzhu bajie,2184
l/lrhenoplos cat,865
lb amaterasu ohkami,2533
wonder woman,2825
theurgia,1750
b/bsnow white,1415
b/bsun quan,1234
b/d vampire,895
anne punt quettebuss,501
awoken thoth,1465
lfragrem,2878
l crystal ruler hikari - tenchi,2571
a machine athena,3074
gb enju,2938
atakemikazuchi,2551
l venus,1928
l/gerwin smith,2364
hermes,2748
satan,1646
d scarecrow,2138
claymore,1882
sevenzard,2754
dchester,1627
r/gguan yinping,1590
rl terra,2773
a meimei,2075
g/gthief,460
l/rpollux,3059
b/d alfecca,2191
g zhao yun,1711
dkillua zoldyck,2227
rkrishna,3068
lgsakuya another,2569
djed,1028
rrmurakumo takeda,1283
l/b juza,2449
l kali,1747
dg aamir,2809
glliu bei,1742
r/l goku,1558
ikkaku madarame,2697
bb andromeda,2658
coelacanth,2580
bd hermes,2236
gd kisuke urahara,2689
dmayuri kurotsuchi,2701
d hagamar,1765
l lightning,2780
dinasa kirio & kuin,2467
bgshinomori aoshi,3029
red shining divinegon,334
l/g nordis,1845
g/r sasha blouse,2372
blazing apollo,670
b undine,920
dl gryps rider,1305
b yo minuzaki,1279
sinbad,2854
rgares,2747
l/l aladdin,2473
l pollux,3060
l lucifer,2014
r/l napoleon,2916
d saito hajime,3033
l/lfuma kotaro,1194
powered up,1203
ll ganesha,3071
d/lzeus,918
jeanne d'arc,1364
dd loki,656
d/d laila,2409
b/g starling,1602
禍乱の不死龍・カースドラゴン,3084
b/l ninja hattori,2427
lthe flash,1684
g archangel michael,2500
gdbastet,2929
g/g dryad,1101
ljeanne d'arc,1364
rdshiva dragon,2253
moose,2528
d/dspinon,484
rdsonia,1645
a fallen angel lucifer,2507
g/bsonia,2287
b/gsakuya,2813
r/l bouya harumichi,2602
a super hades,1480
bl hermes,890
lsopdet,1463
d ultimecia,2785
g/d adamant,739
d/dcecil,2768
b kenshin,541
b/bmystic ice knight,823
l/lfagan,1342
gemini saga,1443
rr ace,2926
d chinwandra,2433
l/lalex santa,539
db durga,2083
perseus,2659
earth defender - tenshinhan,1409
l king gold cat,879
awoken bastet,2011
dd fallen angel lucifer,1553
dd laila,2409
ashinji&kaworu&unit-13,706
gdhighlander,693
sandalphon,2892
g takani megumi,3027
rtendo jigoku,2481
ariel,2496
pianis,2117
d/l chaos,2052
l hera-sowilo,2946
chester,1707
r/bgilgamesh,2057
rsalamander,1109
dl murata juuzou,2620
gl liu bei,1742
l/l fuu,1514
r/dandroid 17,1566
r/dgoku,1937
michael,2500
lb venus,1928
l/dizanagi,2281
gmarine rider,1303
gperseus,2659
g/lastaroth,2505
l/g shangri-la,775
rarchangel uriel,2498
d/dapple drawn,2085
r genthru,1026
gb dragonette,331
d durga,2083
lmachine golem,2127
r princess valkyrie,1728
l/lmu,1721
r/l freyr,1344
mr. satan,1584
awoken zeus,188
b/b legelonte,1916
g/l kaguya-hime,2808
bgsun quan,1741
d/leschamali,2592
ldmitsuhashi & ito,2860
gdaruma,440
dlbahamut,1907
gl rathian cat,1197
lars nova,1756
bbrihaku,2453
d vegeta,1560
fire hammer kiriko another,1973
rg ares,2747
great valkyrie,226
l/l moogle&carbuncle,735
g/d artemis,2237
d/dpandora,2661
bl rei,3075
bzhou yu,2104
earth defender - yamcha,1407
fuu,1514
ll kanna,2148
d/lhades,396
l/g fairlio,760
a hera-ur,1536
rlzeus vulcan,1252
gdcloud of darkness,2054
bgalrescha,2418
g/g alnair,2187
rb exiled apollo,882
g/d bastet,2929
gaia dragon,2718
ichigo kurosaki,2677
blaegir,2963
ddfencer,1906
brukia kuchiki,2679
ggcauchemar,1628
r/dhera-ur,599
gl shiryu,1724
hell queen persephone,576
grobin hood,2920
l tinnin,2070
d/lkillua zoldyck,2227
l/g machine golem,2127
metatron,1644
gggrimrock,1125
dd black mage,456
l/d nappa,1796
l king,1030
ld zeus & hera,1923
g yamatsumi,2549
bdhermes,2236
lbsakuya,2389
ophiuchus shaina,1719
l thor,2395
gronove,2995
r/bexiled apollo,882
bolmeteus-blue flame dragon,2595
awoken freyja,2394
a machine hera,2526
dxin hua,2762
ddchiaotzu,1411
b/g mythril,738
lg lum,2463
r anomalocaris,2575
war deity ares,568
g shiryu,1724
b/l polaris,2247
d/d levi,2360
b/l princess valkyrie,1729
brmikasa ackerman,2357
db batman+batwing,1476
rb gilgamesh,2057
lrkopis,1884
g ronove,2995
d/b pandora,2292
awoken pandora,2662
ddbatgirl & batwoman,1686
rrozuel,2493
bsarasvati,3069
lbyakuya kuchiki,2703
lking gold cat,879
r/d shiva dragon,2253
awoken freyr,2392
r/d sonia,1645
woodbahn,1352
lgmachine golem,2127
rgdrall,757
suicide atk mode,702
g earth golem,1274
chiyome,1191
rrshaitan,919
d/rvivi,2040
l/r 龍喚士・ana,3087
g malboro,736
kirio and kuin,2467
rain,2784
catwoman+c. claw,927
r/lsilk,2666
cao cao,2901
llsacred dragon king saiga,883
bl toki,3076
d/lyomi dragon,2261
gdsinbad,2854
d hadar,1207
another geist,3017
tigrex & rex cat,1612
generate earth dragon,1092
rhimura kenshin,3019
dr fenrir,2641
g/d armored titan,2374
grathian cat,1197
gl freyja,1346
bshinji&eva unit-01,2326
dragon rider arthur,385
bb sun quan,1234
bracubens,2555
lathena,1422
llcinnamoroll,1161
bilsix,2277
gd great tengu,2129
r freyr,2392
g/l タマゾーｘ覚醒オーディン,3095
g/b kapibara-san & white-san,1936
gmy melody,2088
earth dragon swordsman,1897
lgerwin smith,2364
l formula,351
ultimate puppetmaster santa,535
g/lana,3089
l/l mechadragon valhalla,411
r flamedragon muspelheim,408
fukuragi,833
g/ggaia,2738
gl awoken odin cat,881
gg vishnu,3070
lr maeda keiji,3107
lbrave don-chan,282
g/gartemis,572
rlsquall,2034
black dragon,34
aceres,1535
rd guan yu,1244
人造人間16号・戦闘態勢,1564
yuna,2766
rg yasuda,2612
grrex cat,2343
b/bhatsume no tsubone,1192
fenrir knight kamui,230
l linka,2735
b/b awilda,975
algedi,2557
r/l himura kenshin,3019
d/b typhon,2745
andromeda shun,1433
gl android 16,1564
rd kagutsuchi,1726
g/l jord,2320
drprincess valkyrie,1731
dd bad badtz-maru,1157
g/lzidane,2038
lganesha,3071
a odin,1108
d ryushin kunou,2608
g/lheracles,1098
l/d cecil,2769
awoken izanagi,2984
d/lyomi,989
awoken odin,363
b mermaid,1100
graceful valkyrie,694
d/g zoë hange,2368
r/r hello kitty,2086
gwoodbahn,1352
dd kenpachi zaraki,2695
mechadragon valhalla,411
lgathena,1422
rbsalamander,322
dvalkyrie claire,2318
d/bbasilisk,339
b/bhera-is,1737
baldin,2713
vermilionyt,737
grzhang fei,1425
awoken ceres,1535
b pisces,2643
d/d spinon,484
ldvenus,395
dr raoh,1857
nobon kapibara-san,612
r sador,2333
glpiccolo,1562
bpianis,2117
miru,2969
r/g yasutora sado,2685
ddbatman+batarang,933
r/d ares,889
l shangri-la,775
r coc dragon,729
the norn skuld,2714
rrminerva,1533
grimcrystal,1125
bbsea serpent,1095
ralma,2243
ll mistrain,1354
r ishikawa goemon,2006
undine,920
r ouka,2932
ll thor,655
rmorgiana,2477
b/gumisachi&yamasachi,2279
rr naga,1099
ghigurashi kagome,2461
dr haku,1268
dd hyou,2844
dsesshomaru,2840
rangiku matsumoto,2693
b kurapika,1014
phoenix,1210
baegir,2383
g/dkouichi haruyama,2618
b chaos blizzard dragon,661
r horus,2927
bandroid 18,1568
shin,1865
暗黒覚醒ブラック・ディオス,2220
dorva,2879
llamaterasu,988
g/d meimei,1266
hanzo,564
lrei&eva unit-00,2327
bg sakuya,2813
red wood fafnir,330
bitou,2610
dd persephone,576
baal,2506
lr ivory dragon,334
dd-arch guardian,851
ggsusano,987
gr parvati,1116
llfat chocobo,2084
rgmarkab,2190
d succubus,1106
lil' blue dragon,1091
dg goetia,1758
dl chaos,2052
glparvati,1117
gb sonia,2287
l/lpatricia ezel,1289
r shedir,2531
b toshiro hitsugaya,2691
l majin buu,1580
kerokerokeroppi,2087
l deathstroke,1058
mikasa ackerman,2357
tinnin,2070
haku,2076
a indra,2979
bbaggi cat,859
lgvalkyrie,1727
rei&eva unit-00,2327
r/r thuban,2185
r mamiya,1875
alakshmi,1955
llmoogle&carbuncle,735
l/lshedar,2188
l/lsun wukong,2660
dyomi,2325
dkouhei jinnai,2622
g/l sylvie,2509
bl tidus,2042
bsadalmelik,2186
dsagara takeshi,2866
g yoruichi shihoin,2687
a da qiao & xiao qiao,2904
lzeus,2928
dgin,2868
poogie and airou,2346
g/d princess valkyrie,1730
cell - perfect form,1939
deus ex machina,2234
armadel,1754
r yamcha,1407
d emperor masterion,1060
bbpianis,2117
dana,3090
rg set,2384
r shotel,1881
b/l isis,997
puppetmaster santa,535
legelonte,1916
b metatron,3111
gggreen arrow,1682
lxuanzang,1246
rl titan,984
angelious,1127
gg shiryu,1431
l mephistopheles,1510
r/lzhu bajie,2184
g/bmarine rider,1303
b/l sun quan,1740
g/bhanuman,2838
gd freyja,2394
b zhou yu,2104
rl hera,1781
ddzangetsu,2704
lyang guifei,2922
lleonis,2193
leorio,2228
gd artemis,2237
lbzhuge liang,1375
r tendo jigoku,2481
awoken sakuya,2389
bdheavy metal dragon,1473
dd pitou,1032
g ana,3089
gl sylvie,2509
eco super tiny alma,1318
b snow white,1415
extreme archer,2801
rdbelial,631
r/gliu bei,2514
grthe norn verdandi,2390
blackbeard,978
gb balboa,2945
g/g grimrock,1125
drraoh,1857
rgainaut,1839
dd pandora,2661
lb fuu,3116
db zaerog∞,1847
leader of the uruha,2846
pumpkin joker,2403
gg griffin,1212
d/dsaito hajime,3033
hino kagutsuchi,756
g/gfudo,2451
l yoroku,1525
g kaguya-hime,2808
castor,3062
b/dryune,2443
rd anima,3083
dr batman+s. gloves,2133
ceres,1535
megalodran,758
bamon,2504
b/d hakumen no mono,2485
awoken hera-ur,599
br kurapika,1014
glacialdragon niflheim,409
gsinbad,2854
ghorai,774
gdastaroth,1260
g/lphact,2192
g/barmin arlert,2362
lfuma kotaro,1194
ld tora,2486
rdgoku,1937
lapollo,2750
ishijima domon,2852
d/lcastor,3062
ddthanatos,923
rlsphinx,2008
g/lkuarje,2877
br claymore,1882
dlhades,396
ddhades,397
mephistopheles,1510
d nobunaga,2130
earth guardian,83
g/lalgedi,2557
dg hades,1748
super saiyan - goku,1395
dthanatos,923
r anima,3083
drdamascus,741
rlmitsuki,2574
ddsuper hades,1480
ahephaestus,2722
indigo,2263
rgset,2384
rl tsubaki,2970
b andromeda,2658
cerberus,1214
l/b amaterasu ohkami,2533
rei sirius,1621
bowmore,442
l/bcat khezu,1610
lfairlio,760
cat khezu,1610
g/garcher,2801
新四天王・花澤三郎,2630
gl zhao yun,1711
ranger santa,533
tsubaki,2970
galnair,2187
gbdragonette,331
d spinon,484
gcell - first form,1939
poogie,2346
a izanagi,2984
r/d rathalos cat,1196
dragon knight,103
blidunn&idunna,1345
g/ldohko,1723
persephone,2751
ifrit,113
l yuria,2447
bl puppetmaster santa,535
bb hyoga,1429
a thoth,1465
lr龍喚士・ana,3087
leviathan,115
rg liberty geist,3015
dragoon,2799
l/d zeus & hera,1923
d/bdurga,2083
orpharion,2891
d/r vivi,2040
bltakkun,2731
g/g vishnu,3070
apandora,2662
glil' green dragon,1092
d/djaggi cat,855
r makimachi misao,3031
rg drahklist,2939
bkurapika,1014
dzuoh,2746
gg bullfango cat,863
r/r berserker z,1121
bbviper orochi,986
himiko,2543
becrux,2336
llil' white dragon,1093
dg zoë hange,2368
b eschamali,3113
d/ddark dragon swordsman,1899
rfire hammer kiriko another,1973
rl hanazawa saburou,2630
coc nightmare p.e.k.k.a,731
hattori hanzo,1195
br gotenks,1938
chaos devil dragon,215
b sumire,2971
drizanami,2180
draggie knight,743
lcecil,2769
l/l fagan,1342
g/rrex cat,2343
l athena another,2568
prometheus,1121
lyoroku,1525
l/b heimdallr,2400
g/g ancient wooden beast,2115
gl bartz,2771
d/lchrollo lucilfer,1020
rr wroggi cat,857
r/rhephaestus,2722
b/bren kougyoku,2858
demon flamedragon kagato,2240
glbartz,2771
l lemon dragon,1082
shinji&kaworu&unit-13,1201
sasha blouse,2372
g/gthumbelina,1417
d/lthoth,1465
orchid,1170
l/g seta sojiro,3035
llgoddess hello kitty,2090
dchiaotzu,1411
r/dshiva,1113
b heavy metal dragon,1473
rb theurgia,1750
g/b australis,2563
lshedar,2188
r/d kagutsuchi,1726
danother geist,3017
midgard,317
l/l apollo,574
gg kushinadahime,2280
rset,2384
ultimate taiko god don-chan,1554
d/d hattori hanzo,1195
fallen angel lucifer,2507
b/g hrungnir,820
g athena,2811
gg dryad,1101
bsha wujing,2182
l/glemon dragon,1082
r/l titan,984
rr minerva,1533
rl freyr,1344
gbmalboro,736
djoker,925
lb apollo,2238
l sacred dragon king saiga,883
bg chrono turtle,489
ll fuma kotaro,1194
d/lmadoromi dragon,1277
almighty awoken zeus-dios,2948
wadatsumi,1307
r eren yeager,2355
g/l takani megumi,3027
d yomi dragon,2261
bg sarutobi sasuke,2815
r/r hephaestus,2722
g/l yoruichi shihoin,2687
b/bneptune,1534
d/r arkham knight,2140
a shinji&eva unit-01,2326
bidunn&idunna,2393
r/g ares,2747
dlkillua zoldyck,2227
b starling,1602
dark ice leviathan,329
r goku,1937
adamant,739
d/l sonia gran reverse,2737
bg y'shtola,2782
d hera dragon,2720
r/rcolossus titan,2376
gbcourage,2298
lcrystal ruler hikari - tenchi,2571
bsakuya,2813
d anubis,2013
awoken aegir,2383
llkanna,3233
r/l ouka,2932
gc crab,1322
l/ddeathstroke,1058
b/rmikasa ackerman,2357
gavlen,2115
rr chester,1707
d/dloki,656
g/gceres,1535
squid,2758
d/b blackbeard,978
bprincess valkyrie,1729
myr,2969
b/d sonia,2566
dthoth,1465
rg poogie,2346
r/l hanazawa saburou,2630
rlgoku,1558
amachine zeus,2528
frieza - second form,1377
d/g dragon zombie,2947
l/gamaterasu,2324
ddorva,2879
bb ur-chimera,1123
lb ogre cat,2342
chaku,2513
ancient dragon knight,231
berserker z,1121
bdalfecca,2191
r/b el dorado,772
gshaina,1719
yamatsumi,2549
bgzhou yu,2104
gadamant,739
dg scarecrow,2138
brberserk,692
agni,2896
r/l youpi,1036
dd cerberus,1214
bdshinji&eva unit-01,2326
rryamato takeru,2657
bbmermaid,1100
r/l silk,2666
b/gy'shtola,2782
l/l da qiao & xiao qiao,1744
a athena,649
b pepper”水モード”,3161
cecil,2769
d/rkefka,2059
ice golem,1273
r daruma,438
ggmy melody,2088
devil dragon,35
d/d chiaotzu,1411
b/dsea serpent,329
ggfolen lazule,1287
lalex santa,539
b/l aquaman,1680
l sakuya another,2569
ll xuanzang,1246
d/lanubis,1001
aidunn&idunna,2393
d/g yomi,2325
g/gwoodbahn,1352
pepper”火モード”,3160
r/dbaldin,2713
d agni,2896
rr berserker,2800
ana valk,3088
l/d ヤ魔モトｐ,2221
b pianis,2117
g/rikkaku madarame,2697
y'shtola,2782
l/l facet,2672
anomalocaris,2576
dcerberus rider,2102
l/l time mage,1903
masamune,1883
thor,2395
d shibabowdra,2432
g zidane,2038
ddoomsday,2833
